Date,Mark/Gold
1923-03-19,4854.368932038835
1923-03-20,4854.368932038835
1923-03-21,4901.9607843137255
1923-03-22,4901.9607843137255
1923-03-23,4901.9607843137255
1923-03-24,4901.9607843137255
1923-03-25,4901.9607843137255
1923-03-26,4901.9607843137255
1923-03-27,4901.9607843137255
1923-03-28,4901.9607843137255
1923-03-29,4901.9607843137255
1923-03-30,4901.9607843137255
1923-03-31,4901.9607843137255
1923-04-01,4950.495049504951
1923-04-02,4950.495049504951
1923-04-03,4950.495049504951
1923-04-04,4950.495049504951
1923-04-05,4950.495049504951
1923-04-06,4950.495049504951
1923-04-07,4950.495049504951
1923-04-08,4950.495049504951
1923-04-09,4950.495049504951
1923-04-10,4950.495049504951
1923-04-11,5208.333333333334
1923-04-12,5208.333333333334
1923-04-13,5208.333333333334
1923-04-14,5208.333333333334
1923-04-15,5208.333333333334
1923-04-16,5208.333333333334
1923-04-17,5208.333333333334
1923-04-18,5208.333333333334
1923-04-19,5208.333333333334
1923-04-20,5208.333333333334
1923-04-21,6369.426751592357
1923-04-22,6369.426751592357
1923-04-23,6369.426751592357
1923-04-24,6369.426751592357
1923-04-25,6369.426751592357
1923-04-26,6369.426751592357
1923-04-27,6369.426751592357
1923-04-28,6369.426751592357
1923-04-29,6369.426751592357
1923-04-30,6369.426751592357
1923-05-01,7751.937984496124
1923-05-02,7751.937984496124
1923-05-03,7751.937984496124
1923-05-04,7751.937984496124
1923-05-05,7751.937984496124
1923-05-06,7751.937984496124
1923-05-07,7751.937984496124
1923-05-08,7751.937984496124
1923-05-09,7751.937984496124
1923-05-10,7751.937984496124
1923-05-11,9174.311926605504
1923-05-12,9174.311926605504
1923-05-13,9174.311926605504
1923-05-14,9174.311926605504
1923-05-15,9174.311926605504
1923-05-16,9174.311926605504
1923-05-17,9174.311926605504
1923-05-18,9174.311926605504
1923-05-19,9174.311926605504
1923-05-20,9174.311926605504
1923-05-21,11904.761904761905
1923-05-22,11904.761904761905
1923-05-23,11904.761904761905
1923-05-24,11904.761904761905
1923-05-25,11904.761904761905
1923-05-26,11904.761904761905
1923-05-27,11904.761904761905
1923-05-28,11904.761904761905
1923-05-29,11904.761904761905
1923-05-30,11904.761904761905
1923-05-31,11904.761904761905
1923-06-01,15455.950540958269
1923-06-02,14662.756598240469
1923-06-03,14652.022515811303
1923-06-04,14641.288433382137
1923-06-05,14903.129657228017
1923-06-06,15873.015873015873
1923-06-07,16207.45542949757
1923-06-08,16181.229773462785
1923-06-09,16420.361247947454
1923-06-10,16845.75920773884
1923-06-11,17271.157167530226
1923-06-12,18903.59168241966
1923-06-13,20242.914979757083
1923-06-14,21141.64904862579
1923-06-15,23474.17840375587
1923-06-16,25906.73575129534
1923-06-17,26614.57006144002
1923-06-18,27322.4043715847
1923-06-19,26315.78947368421
1923-06-20,26385.224274406333
1923-06-21,26178.01047120419
1923-06-22,25706.94087403599
1923-06-23,25380.71065989848
1923-06-24,26656.835776876615
1923-06-25,27932.960893854746
1923-06-26,30674.846625766873
1923-06-27,33003.300330033
1923-06-28,33333.333333333336
1923-06-29,34246.57534246575
1923-06-30,34843.20557491289
1923-07-01,35736.62110247476
1923-07-02,36630.03663003663
1923-07-03,37313.432835820895
1923-07-04,39370.07874015748
1923-07-05,41152.26337448559
1923-07-06,42194.09282700422
1923-07-07,43103.44827586207
1923-07-08,43481.54869933455
1923-07-09,43859.64912280702
1923-07-10,44444.444444444445
1923-07-11,44444.444444444445
1923-07-12,45248.86877828054
1923-07-13,47619.04761904762
1923-07-14,48496.450506500754
1923-07-15,49373.8533939539
1923-07-16,50251.25628140703
1923-07-17,57142.857142857145
1923-07-18,61466.16541353383
1923-07-19,65789.47368421052
1923-07-20,75187.96992481203
1923-07-21,84035.11321538842
1923-07-22,92882.2565059648
1923-07-23,101729.3997965412
1923-07-24,119189.51132300356
1923-07-25,142789.43120226718
1923-07-26,166389.3510815308
1923-07-27,193798.44961240308
1923-07-28,203438.01614843204
1923-07-29,213077.582684461
1923-07-30,222717.14922048996
1923-07-31,228832.95194508007
1923-08-01,251256.2814070352
1923-08-02,315742.2091445823
1923-08-03,380228.1368821293
1923-08-04,451898.1230007846
1923-08-05,523568.10911943996
1923-08-06,595238.0952380953
1923-08-07,757575.7575757576
1923-08-08,847457.6271186441
1923-08-09,833333.3333333334
1923-08-10,751879.6992481203
1923-08-11,735994.916869639
1923-08-12,720110.1344911575
1923-08-13,704225.3521126761
1923-08-14,666666.6666666666
1923-08-15,680272.1088435374
1923-08-16,800000.0
1923-08-17,1019367.9918450561
1923-08-18,1074523.3689709536
1923-08-19,1129678.7460968513
1923-08-20,1184834.123222749
1923-08-21,1253132.8320802005
1923-08-22,1175088.1316098708
1923-08-23,1182033.0969267138
1923-08-24,1265822.7848101265
1923-08-25,1329790.5057140396
1923-08-26,1393758.2266179528
1923-08-27,1457725.9475218658
1923-08-28,1834862.385321101
1923-08-29,2057613.1687242796
1923-08-30,2141327.6231263382
1923-08-31,2207505.518763797
1923-09-01,2392480.6589180375
1923-09-02,2577455.7990722787
1923-09-03,2762430.9392265193
1923-09-04,4132231.404958678
1923-09-05,6622516.556291391
1923-09-06,8547008.547008548
1923-09-07,10604453.870625664
1923-09-08,11502260.02722562
1923-09-09,12400066.183825577
1923-09-10,13297872.340425532
1923-09-11,15898251.192368839
1923-09-12,18115942.028985508
1923-09-13,21276595.74468085
1923-09-14,26041666.666666668
1923-09-15,28584455.667789
1923-09-16,31127244.668911338
1923-09-17,33670033.67003367
1923-09-18,38610038.610038616
1923-09-19,36630036.63003663
1923-09-20,34843205.57491289
1923-09-21,30030030.03003003
1923-09-22,30436686.686686687
1923-09-23,30843343.343343344
1923-09-24,31250000.0
1923-09-25,30959752.321981423
1923-09-26,34013605.44217687
1923-09-27,43290043.29004329
1923-09-28,56179775.28089888
1923-09-29,62144541.54529061
1923-09-30,68109307.80968234
1923-10-01,74074074.07407407
1923-10-02,93457943.92523363
1923-10-03,108577633.00760043
1923-10-04,129701686.12191959
1923-10-05,163934426.22950822
1923-10-06,207908946.87489897
1923-10-07,251883467.52028972
1923-10-08,295857988.16568047
1923-10-09,518134715.02590674
1923-10-10,709219858.1560284
1923-10-11,787401574.8031496
1923-10-12,763358778.6259542
1923-10-13,806524900.0363504
1923-10-14,849691021.4467466
1923-10-15,892857142.8571428
1923-10-16,1240694789.0818858
1923-10-17,1838235294.117647
1923-10-18,4424778761.061947
1923-10-19,8130081300.813008
1923-10-20,9495033825.64388
1923-10-21,10859986350.474752
1923-10-22,12224938875.305624
1923-10-23,15037593984.962406
1923-10-24,15037593984.962406
1923-10-25,15037593984.962406
1923-10-26,14880952380.952381
1923-10-27,14727540500.736378
1923-10-28,14939527826.125765
1923-10-29,15151515151.515152
1923-10-30,19801980198.019802
1923-10-31,38910505836.575874
1923-11-01,65359477124.18301
1923-11-02,87719298245.61404
1923-11-03,96153846153.84615
1923-11-04,104574098218.16602
1923-11-05,112994350282.48589
1923-11-06,130039011703.51105
1923-11-07,143472022955.52368
1923-11-08,140449438202.2472
1923-11-09,137362637362.63736
1923-11-10,149253731343.28357
1923-11-11,169503526013.19775
1923-11-12,189753320683.11197
1923-11-13,313479623824.4514
1923-11-14,456621004566.2101
1923-11-15,581395348837.2094
1923-11-16,598802395209.5808
1923-11-17,735294117647.0587
1923-11-18,802429667519.1816
1923-11-19,869565217391.3044
1923-11-20,1000000000000.0
1923-11-21,1000000000000.0
1923-11-22,1000000000000.0
1923-11-23,1000000000000.0
1923-11-24,1000000000000.0
1923-11-25,1000000000000.0
1923-11-26,1000000000000.0
1923-11-27,1000000000000.0
1923-11-28,1000000000000.0
1923-11-29,1000000000000.0
1923-11-30,1000000000000.0
